Lat	Long	SoilClass		SoilDepth	HzSimb	HzDeIn	HzDeFn	HzVal	Silt	Clay	Sand	pH_KCL	C	C_N	BD
-14.9333	-59.7167	Hidromórfico_cinzento_álico_Tb	Planosol	160	A2	16	44	2	15	12	73	3.9	0.9	12	1.4
-14.9333	-59.7167	Hidromórfico_cinzento_álico_Tb	Planosol	160	B1	45	69	3	12	30	58	3.8	0.4	12	1.4
-14.9333	-59.7167	Hidromórfico_cinzento_álico_Tb	Planosol	160	B2	70	200	4	12	30	58	3.8	0.4	12	1.4
-9.75	-55.7167	Hidromórfico_cinzento_álico_Tb	Planosol	160	A1	0	10	1	5	13	82	3.7	2	12.5	1.4
-9.75	-55.7167	Hidromórfico_cinzento_álico_Tb	Planosol	160	A2	11	34	2	5	13	82	3.7	1	12.5	1.4
-9.75	-55.7167	Hidromórfico_cinzento_álico_Tb	Planosol	160	B1g	35	200	3	3	43	54	3.9	0.9	12.85714286	1.4
2.6667	-60.8833	Hidromórfico_cinzento_distrofico_Textura_média	Planosol	160	A1	0	20	1	8	6	86	4.2	0.31	15.5	1.4
2.6667	-60.8833	Hidromórfico_cinzento_distrofico_Textura_média	Planosol	160	A2	21	49	2	8	6	86	4.2	0.155	15.5	1.4
2.6667	-60.8833	Hidromórfico_cinzento_distrofico_Textura_média	Planosol	160	B1	50	200	3	8	14	78	4.3	0.12	12	1.4
2.8	-60.6833	Hidromórfico_cinzento_distrofico_Textura_média	Planosol	140	Ap	0	19	1	9	8	83	4	0.32	16	1.4
2.8	-60.6833	Hidromórfico_cinzento_distrofico_Textura_média	Planosol	140	A2	20	44	2	9	8	83	4	0.16	16	1.4
2.8	-60.6833	Hidromórfico_cinzento_distrofico_Textura_média	Planosol	140	B1	45	77	3	21	24	55	4.3	0.14	14	1.4
2.8	-60.6833	Hidromórfico_cinzento_distrofico_Textura_média	Planosol	140	B2	78	200	4	21	24	55	4.3	0.14	14	1.4
-8.0167	-51.45	Hidromórfico_cinzento_eutrófico_Ta	Planosol	150	A1	0	20	1	39	17	44	4.9	2	12	1.4
-8.0167	-51.45	Hidromórfico_cinzento_eutrófico_Ta	Planosol	150	A2	21	44	2	39	17	44	4.9	1	12	1.4
-8.0167	-51.45	Hidromórfico_cinzento_eutrófico_Ta	Planosol	150	B1	45	79	3	16	42	42	5.5	0.3	12	1.4
-8.0167	-51.45	Hidromórfico_cinzento_eutrófico_Ta	Planosol	150	B2	80	200	4	16	42	42	5.5	0.3	12	1.4
-17.1833	-57.0333	Hidromórfico_cinzento_eutrófico_Tb_argilosa	Planosol	170	A1	0	2	1	53	44	3	4.5	4.06	10.97297297	1.2
-17.1833	-57.0333	Hidromórfico_cinzento_eutrófico_Tb_argilosa	Planosol	170	A2	3	61	2	53	44	3	4.5	2.03	10.97297297	1.2
-17.1833	-57.0333	Hidromórfico_cinzento_eutrófico_Tb_argilosa	Planosol	170	B31	62	200	3	37	43	20	4.2	0.22	2.75	1.2
-10.0167	-50	Hidromórfico_distrófico_ab	Planosol	140	A	0	30	1	37	21	42	4.3	5.4	13.5	1.4
-10.0167	-50	Hidromórfico_distrófico_ab	Planosol	140	A2	31	44	2	37	21	42	4.3	2.7	13.5	1.4
-10.0167	-50	Hidromórfico_distrófico_ab	Planosol	140	B1	45	69	3	10	42	48	4	0.4	10	1.4
-10.0167	-50	Hidromórfico_distrófico_ab	Planosol	140	B2	70	200	4	10	42	48	4	0.4	10	1.4
-12.1	-49.7833	Hidromórfico_distrófico_Tb	Planosol	160	A	0	20	1	19	9	73	4.9	3.2	16	1.4
-12.1	-49.7833	Hidromórfico_distrófico_Tb	Planosol	160	A2	21	59	2	19	9	73	4.9	1.6	16	1.4
-12.1	-49.7833	Hidromórfico_distrófico_Tb	Planosol	160	B21tpl	60	200	3	10	30	60	4.5	0.4	10	1.4
-8.5833	-51.5	Hidromórfico_distrófico_Tb	Planosol	110	A1	0	10	1	40	18	42	4.7	2.9	12	1.4
-8.5833	-51.5	Hidromórfico_distrófico_Tb	Planosol	110	A2	11	44	2	40	18	42	4.7	1.45	12	1.4
-8.5833	-51.5	Hidromórfico_distrófico_Tb	Planosol	110	B1	45	69	3	40	22	38	3.9	0.2	12	1.4
-8.5833	-51.5	Hidromórfico_distrófico_Tb	Planosol	110	B2	70	200	4	40	22	38	3.9	0.2	12	1.4
-9.6167	-52.6667	Hidromórfico_distrófico_Tb_ab	Planosol	100	A	0	20	1	34	24	43	4.9	4.7	13.05555556	1.4
-9.6167	-52.6667	Hidromórfico_distrófico_Tb_ab	Planosol	100	A2	21	59	2	34	24	43	4.9	2.35	13.05555556	1.4
-9.6167	-52.6667	Hidromórfico_distrófico_Tb_ab	Planosol	100	B23pl	60	200	3	17	49	34	4.6	0.4	10	1.4
-16.3333	-55.6833	Hidromórfico_e_Tbméd	Planosol	150	A2	19	51	2	17	12	71	4	0.495	12.375	1.4
-16.3333	-55.6833	Hidromórfico_e_Tbméd	Planosol	150	B2pl	52	200	3	22	27	51	3.9	0.26	6.5	1.4
-10.8833	-50.85	Hidromórfico_endoálico_Tb_ab	Planosol	110	A1	0	15	1	27	16	57	4.9	6.2	12.91666667	1.4
-10.8833	-50.85	Hidromórfico_endoálico_Tb_ab	Planosol	110	A2	16	44	2	27	16	57	4.9	3.1	12.91666667	1.4
-10.8833	-50.85	Hidromórfico_endoálico_Tb_ab	Planosol	110	B1	45	74	3	13	38	49	4	0.2	6.666666667	1.4
-10.8833	-50.85	Hidromórfico_endoálico_Tb_ab	Planosol	110	B2	75	200	4	13	38	49	4	0.2	6.666666667	1.4
-9.8833	-50.1667	Hidromórfico_endoálico_Tb_ab	Planosol	140	A1	0	25	1	45	9	46	4.5	5.3	12.3255814	1.4
-9.8833	-50.1667	Hidromórfico_endoálico_Tb_ab	Planosol	140	A2	26	44	2	45	9	46	4.5	2.65	12.3255814	1.4
-9.8833	-50.1667	Hidromórfico_endoálico_Tb_ab	Planosol	140	B1	45	69	3	23	57	20	3.5	0.7	10	1.4
-9.8833	-50.1667	Hidromórfico_endoálico_Tb_ab	Planosol	140	B2	70	200	4	23	57	20	3.5	0.7	10	1.4
-10.9167	-49.9833	Hidromórfico_epiálico_c\_B_Textural	Planosol	150	A1	0	30	1	29	26	45	3.9	2.5	8.928571429	1.4
-10.9167	-49.9833	Hidromórfico_epiálico_c\_B_Textural	Planosol	150	A2	31	44	2	29	26	45	3.9	1.25	8.928571429	1.4
-10.9167	-49.9833	Hidromórfico_epiálico_c\_B_Textural	Planosol	150	B1	45	79	3	12	36	52	3.7	0.2	10	1.4
-10.9167	-49.9833	Hidromórfico_epiálico_c\_B_Textural	Planosol	150	B2	80	200	4	12	36	52	3.7	0.2	10	1.4
-12.0667	-49.9	Hidromórfico_eutrófico_Ta	Planosol	160	A1	0	15	1	49	29	22	4.1	2.8	16.47058824	1.4
-12.0667	-49.9	Hidromórfico_eutrófico_Ta	Planosol	160	A2	16	44	2	49	29	22	4.1	1.4	16.47058824	1.4
-12.0667	-49.9	Hidromórfico_eutrófico_Ta	Planosol	160	B1	45	69	3	37	47	15	4.7	0.4	6.666666667	1.4
-12.0667	-49.9	Hidromórfico_eutrófico_Ta	Planosol	160	B2	70	200	4	37	47	15	4.7	0.4	6.666666667	1.4
-9.95	-50.2833	Hidromórficoa_c\_B_Textural	Planosol	145	A1	0	15	1	18	10	73	3.8	1.5	15	1.4
-9.95	-50.2833	Hidromórficoa_c\_B_Textural	Planosol	145	A2	16	64	2	18	10	73	3.8	0.75	15	1.4
-9.95	-50.2833	Hidromórficoa_c\_B_Textural	Planosol	145	B21pl	65	200	3	16	32	52	3.6	0.2	6.666666667	1.4
-11.2167	-50.3	Hidromórficoa_c\B_Textural_Tb	Planosol	150	A	0	20	1	42	35	22	4.4	1.8	2.857142857	1.4
-11.2167	-50.3	Hidromórficoa_c\B_Textural_Tb	Planosol	150	A2	21	49	2	42	35	22	4.4	0.9	2.857142857	1.4
-11.2167	-50.3	Hidromórficoa_c\B_Textural_Tb	Planosol	150	B22pl	50	200	3	11	51	38	4.2	0.4	6.666666667	1.4
-11.7	-50.65	Hidromórficoa_Tb_ab	Planosol	150	A	0	20	1	14	28	58	3.8	1.1	13.75	1.4
-11.7	-50.65	Hidromórficoa_Tb_ab	Planosol	150	A2	21	44	2	14	28	58	3.8	0.55	13.75	1.4
-11.7	-50.65	Hidromórficoa_Tb_ab	Planosol	150	B1	45	79	3	9	58	33	4	0.3	15	1.4
-11.7	-50.65	Hidromórficoa_Tb_ab	Planosol	150	B2	80	200	4	9	58	33	4	0.3	15	1.4
-17.5667	-50.4167	Hidromórficod_A_moderadoTextura_argilosa_Tb	Planosol	150	A1	0	10	1	38	37	25	4.7	8	10.25641026	1.2
-17.5667	-50.4167	Hidromórficod_A_moderadoTextura_argilosa_Tb	Planosol	150	A2	11	54	2	38	37	25	4.7	4	10.25641026	1.2
-17.5667	-50.4167	Hidromórficod_A_moderadoTextura_argilosa_Tb	Planosol	150	Bpl21	55	200	3	9	54	37	4.6	0.5	8.333333333	1.2
-11.55	-49.9333	Hidromórficod_c\_B_Textural_Tb	Planosol	140	A11	0	10	1	24	34	42	4.1	1.3	9.285714286	1.4
-11.55	-49.9333	Hidromórficod_c\_B_Textural_Tb	Planosol	140	A2	11	44	2	24	34	42	4.1	0.65	9.285714286	1.4
-11.55	-49.9333	Hidromórficod_c\_B_Textural_Tb	Planosol	140	B1	45	89	3	35	36	29	4	0.2	5	1.4
-11.55	-49.9333	Hidromórficod_c\_B_Textural_Tb	Planosol	140	B2	90	200	4	35	36	29	4	0.2	5	1.4
-8.5833	-61.1667	Laterita_álica_hidromórfica_de_elevação_abrúptica	Ferralsol	100	A1	0	25	1	10	1	89	4	0.31	15.5	1.4
-8.5833	-61.1667	Laterita_álica_hidromórfica_de_elevação_abrúptica	Ferralsol	100	A2	26	59	2	10	1	89	4	0.155	15.5	1.4
-8.5833	-61.1667	Laterita_álica_hidromórfica_de_elevação_abrúptica	Ferralsol	100	B2pl	60	200	3	17	15	68	3.9	0.07	7	1.4
-13.2167	-50.8333	Laterita_hidromórfica	Ferralsol	160	A1	0	10	1	9	14	77	4.2	1.1	15.71428571	1.4
-13.2167	-50.8333	Laterita_hidromórfica	Ferralsol	160	A2	11	64	2	9	14	77	4.2	0.55	15.71428571	1.4
-13.2167	-50.8333	Laterita_hidromórfica	Ferralsol	160	B21plcn	65	200	3	10	24	66	4.1	0.2	4	1.4
-13.2167	-50.7333	Laterita_hidromórfica	Ferralsol	160	A1	0	15	1	25	22	53	4.6	2.9	15.26315789	1.4
-13.2167	-50.7333	Laterita_hidromórfica	Ferralsol	160	A2	16	44	2	25	22	53	4.6	1.45	15.26315789	1.4
-13.2167	-50.7333	Laterita_hidromórfica	Ferralsol	160	B1	45	74	3	13	46	41	4.1	0.4	10	1.4
-13.2167	-50.7333	Laterita_hidromórfica	Ferralsol	160	B2	75	200	4	13	46	41	4.1	0.4	10	1.4
-13.0667	-50.55	Laterita_hidromórfica	Ferralsol	150	A1	0	10	1	18	24	58	4.1	1.9	14.61538462	1.4
-13.0667	-50.55	Laterita_hidromórfica	Ferralsol	150	A2	11	59	2	18	24	58	4.1	0.95	14.61538462	1.4
-13.0667	-50.55	Laterita_hidromórfica	Ferralsol	150	B2pl	60	200	3	15	34	51	4.1	0.3	7.5	1.4
-11.95	-49.8	Laterita_hidromórfica_álica	Ferralsol	130	A1	0	8	1	22	47	31	4	8	11.76470588	1.4
-11.95	-49.8	Laterita_hidromórfica_álica	Ferralsol	130	A2	9	44	2	22	47	31	4	4	11.76470588	1.4
-11.95	-49.8	Laterita_hidromórfica_álica	Ferralsol	130	B1	45	69	3	10	77	14	3.9	0.6	12	1.4
-11.95	-49.8	Laterita_hidromórfica_álica	Ferralsol	130	B2	70	200	4	10	77	14	3.9	0.6	12	1.4
-11.45	-50.3	Laterita_hidromórfica_álica	Ferralsol	160	A1	0	10	1	29	13	59	4.6	7	11.86440678	1.4
-11.45	-50.3	Laterita_hidromórfica_álica	Ferralsol	160	A2	11	54	2	29	13	59	4.6	3.5	11.86440678	1.4
-11.45	-50.3	Laterita_hidromórfica_álica	Ferralsol	160	B21pl	55	200	3	10	29	61	4.2	0.3	7.5	1.4
-10.8167	-51.6	Laterita_hidromórfica_álica	Ferralsol	150	A1	0	10	1	23	22	55	4.3	4	11.76470588	1.4
-10.8167	-51.6	Laterita_hidromórfica_álica	Ferralsol	150	A2	11	44	2	23	22	55	4.3	2	11.76470588	1.4
-10.8167	-51.6	Laterita_hidromórfica_álica	Ferralsol	150	B1	45	79	3	10	38	52	4	0.1	3.333333333	1.4
-10.8167	-51.6	Laterita_hidromórfica_álica	Ferralsol	150	B2	80	200	4	10	38	52	4	0.1	3.333333333	1.4
-12.2667	-46.7167	Laterita_hidromórfica_álica_A_fraco_Textura_arenosa/média_Tb	Ferralsol	100	A1	0	15	1	4	8	88	4	0.34	5.666666667	1.4
-12.2667	-46.7167	Laterita_hidromórfica_álica_A_fraco_Textura_arenosa/média_Tb	Ferralsol	100	A2	16	49	2	4	8	88	4	0.17	5.666666667	1.4
-12.2667	-46.7167	Laterita_hidromórfica_álica_A_fraco_Textura_arenosa/média_Tb	Ferralsol	100	IIIB2pl	50	200	3	30	32	38	3.7	0.18	3.6	1.4
-12.2667	-46.8667	Laterita_hidromórfica_álica_abrúptica_A_fraco_Textura_arenosa/média_Tb	Ferralsol	110	A1	0	30	1	12	8	80	4.6	0.3	6	1.4
-12.2667	-46.8667	Laterita_hidromórfica_álica_abrúptica_A_fraco_Textura_arenosa/média_Tb	Ferralsol	110	A2	31	59	2	12	8	80	4.6	0.15	6	1.4
-12.2667	-46.8667	Laterita_hidromórfica_álica_abrúptica_A_fraco_Textura_arenosa/média_Tb	Ferralsol	110	B2tpl	60	200	3	30	34	36	3.7	0.16	4	1.4
-15.25	-60.0833	Laterita_hidromórfica_álica_abrúptica_Tb	Ferralsol	120	A	0	5	1	52	26	22	3.5	1.6	12	1.4
-15.25	-60.0833	Laterita_hidromórfica_álica_abrúptica_Tb	Ferralsol	120	A2	6	54	2	52	26	22	3.5	0.8	12	1.4
-15.25	-60.0833	Laterita_hidromórfica_álica_abrúptica_Tb	Ferralsol	120	B22pl	55	200	3	36	57	8	3.3	0.3	12	1.4
-15.95	-60.1	Laterita_hidromórfica_álica_B_Textural_Tb	Ferralsol	110	A1	0	10	1	17	16	67	3.8	1.1	12	1.4
-15.95	-60.1	Laterita_hidromórfica_álica_B_Textural_Tb	Ferralsol	110	A2	11	59	2	17	16	67	3.8	0.55	12	1.4
-15.95	-60.1	Laterita_hidromórfica_álica_B_Textural_Tb	Ferralsol	110	B2pl	60	200	3	14	40	46	3.8	0.2	12	1.4
-15.2833	-60.0667	Laterita_hidromórfica_álica_com_B_Textural_Tb	Ferralsol	170	A1	0	20	1	29	29	42	3.6	1.3	13	1.4
-15.2833	-60.0667	Laterita_hidromórfica_álica_com_B_Textural_Tb	Ferralsol	170	A2	21	44	2	29	29	42	3.6	0.65	13	1.4
-15.2833	-60.0667	Laterita_hidromórfica_álica_com_B_Textural_Tb	Ferralsol	170	B1	45	69	3	15	64	21	3.6	0.2	10	1.4
-15.2833	-60.0667	Laterita_hidromórfica_álica_com_B_Textural_Tb	Ferralsol	170	B2	70	200	4	15	64	21	3.6	0.2	10	1.4
-14.3167	-60.15	Laterita_hidromórfica_álica_com_B_Textural_Tb	Ferralsol	160	A	0	25	1	7	10	83	3.7	0.8	12	1.4
-14.3167	-60.15	Laterita_hidromórfica_álica_com_B_Textural_Tb	Ferralsol	160	A2	26	59	2	7	10	83	3.7	0.4	12	1.4
-14.3167	-60.15	Laterita_hidromórfica_álica_com_B_Textural_Tb	Ferralsol	160	B2pl	60	200	3	18	30	52	3.8	0.3	12	1.4
-15.7	-55.7667	Laterita_hidromórfica_álica_Tb	Ferralsol	135	A1	0	10	1	14	31	55	4.3	1.27	6.684210526	1.4
-15.7	-55.7667	Laterita_hidromórfica_álica_Tb	Ferralsol	135	A2	11	44	2	14	31	55	4.3	0.635	6.684210526	1.4
-15.7	-55.7667	Laterita_hidromórfica_álica_Tb	Ferralsol	135	B1	45	75	3	16	57	27	4	0.15	3.75	1.4
-15.7	-55.7667	Laterita_hidromórfica_álica_Tb	Ferralsol	135	B2	76	200	4	16	57	27	4	0.15	3.75	1.4
-15.6333	-59.8667	Laterita_hidromórfica_álica_Tb	Ferralsol	95	A1	0	10	1	20	25	55	3.9	2.8	12	1.4
-15.6333	-59.8667	Laterita_hidromórfica_álica_Tb	Ferralsol	95	A2	11	49	2	20	25	55	3.9	1.4	12	1.4
-15.6333	-59.8667	Laterita_hidromórfica_álica_Tb	Ferralsol	95	B2tpl	50	200	3	19	48	32	3.9	0.4	12	1.4
-14.7667	-59.9167	Laterita_hidromórfica_álica_Tb	Ferralsol	165	A1	0	20	1	18	10	71	3.8	1.6	12	1.4
-14.7667	-59.9167	Laterita_hidromórfica_álica_Tb	Ferralsol	165	A2	21	44	2	18	10	71	3.8	0.8	12	1.4
-14.7667	-59.9167	Laterita_hidromórfica_álica_Tb	Ferralsol	165	B1	45	74	3	18	24	59	3.9	0.2	12	1.4
-14.7667	-59.9167	Laterita_hidromórfica_álica_Tb	Ferralsol	165	B2	75	200	4	18	24	59	3.9	0.2	12	1.4
-14.5333	-59.9167	Laterita_hidromórfica_álica_Tb	Ferralsol	160	A1	0	25	1	10	13	77	3.8	1.6	12	1.4
-14.5333	-59.9167	Laterita_hidromórfica_álica_Tb	Ferralsol	160	A2	26	54	2	10	13	77	3.8	0.8	12	1.4
-14.5333	-59.9167	Laterita_hidromórfica_álica_Tb	Ferralsol	160	B21	55	200	3	12	26	62	3.8	0.3	12	1.4
-14.25	-50.8	Laterita_hidromórfica_álica_Tb	Ferralsol	125	A	0	9	1	13	27	61	4.2	1	8.333333333	1.4
-14.25	-50.8	Laterita_hidromórfica_álica_Tb	Ferralsol	125	A2	10	44	2	13	27	61	4.2	0.5	8.333333333	1.4
-14.25	-50.8	Laterita_hidromórfica_álica_Tb	Ferralsol	125	B1	45	69	3	9	44	47	4.3	0.5	12.5	1.4
-14.25	-50.8	Laterita_hidromórfica_álica_Tb	Ferralsol	125	B2	70	200	4	9	44	47	4.3	0.5	12.5	1.4
-3.9333	-61.1167	Laterita_hidromórfica_álica_Tb	Ferralsol	160	A1	0	20	1	31	8	61	3.8	0.7	11.66666667	1.4
-3.9333	-61.1167	Laterita_hidromórfica_álica_Tb	Ferralsol	160	A2	21	64	2	31	8	61	3.8	0.35	11.66666667	1.4
-3.9333	-61.1167	Laterita_hidromórfica_álica_Tb	Ferralsol	160	B21pl	65	200	3	23	30	47	3.8	0.2	6.666666667	1.4
-3.4833	-60.5833	Laterita_hidromórfica_álica_Tb	Ferralsol	160	A11	0	5	1	58	18	24	3.4	1.4	12	1.4
-3.4833	-60.5833	Laterita_hidromórfica_álica_Tb	Ferralsol	160	A2	6	14	2	58	18	24	3.4	0.7	12	1.4
-3.4833	-60.5833	Laterita_hidromórfica_álica_Tb	Ferralsol	160	B2pl	15	200	3	31	56	14	3.4	0.4	12	1.4
-3.45	-60.6667	Laterita_hidromórfica_álica_Tb	Ferralsol	110	A1	0	15	1	68	30	2	3.6	1.58	5.851851852	1.4
-3.45	-60.6667	Laterita_hidromórfica_álica_Tb	Ferralsol	110	A2	16	44	2	68	30	2	3.6	0.79	5.851851852	1.4
-3.45	-60.6667	Laterita_hidromórfica_álica_Tb	Ferralsol	110	B1	45	69	3	42	57	1	4	0.58	5.8	1.4
-3.45	-60.6667	Laterita_hidromórfica_álica_Tb	Ferralsol	110	B2	70	200	4	42	57	1	4	0.58	5.8	1.4
-15.2833	-59.7667	Laterita_hidromórfica_álica_Textura_arenosa/média_Tb	Ferralsol	135	A1	0	20	1	9	7	85	4.4	1.9	12	1.4
-15.2833	-59.7667	Laterita_hidromórfica_álica_Textura_arenosa/média_Tb	Ferralsol	135	A2	21	44	2	9	7	85	4.4	0.95	12	1.4
-15.2833	-59.7667	Laterita_hidromórfica_álica_Textura_arenosa/média_Tb	Ferralsol	135	B1	45	69	3	5	13	82	4.7	0.2	12	1.4
-15.2833	-59.7667	Laterita_hidromórfica_álica_Textura_arenosa/média_Tb	Ferralsol	135	B2	70	200	4	5	13	82	4.7	0.2	12	1.4
-15.0333	-59.8167	Laterita_hidromórfica_álica_Textura_média_Tb	Ferralsol	150	A1	0	15	1	4	14	82	3.9	1.3	12	1.4
-15.0333	-59.8167	Laterita_hidromórfica_álica_Textura_média_Tb	Ferralsol	150	A2	16	39	2	4	14	82	3.9	0.65	12	1.4
-15.0333	-59.8167	Laterita_hidromórfica_álica_Textura_média_Tb	Ferralsol	150	B2p	40	200	3	2	19	80	3.9	0.1	12	1.4
-1.3333	-47.1	Laterita_hidromórfica_de_terrenos_elevados	Ferralsol	90	Ap	0	15	1	23	10	67	3.5	0.93	23.25	1.4
-1.3333	-47.1	Laterita_hidromórfica_de_terrenos_elevados	Ferralsol	90	A2	16	54	2	23	10	67	3.5	0.465	23.25	1.4
-1.3333	-47.1	Laterita_hidromórfica_de_terrenos_elevados	Ferralsol	90	B22pl	55	200	3	43	45	12	3.3	0.47	11.75	1.4
-11.0833	-50.5167	Laterita_hidromórfica_distrófica	Ferralsol	150	A1	0	20	1	41	14	45	4.8	8.6	14.09836066	1.4
-11.0833	-50.5167	Laterita_hidromórfica_distrófica	Ferralsol	150	A2	21	44	2	41	14	45	4.8	4.3	14.09836066	1.4
-11.0833	-50.5167	Laterita_hidromórfica_distrófica	Ferralsol	150	B1	45	79	3	12	23	65	4.5	0.2	6.666666667	1.4
-11.0833	-50.5167	Laterita_hidromórfica_distrófica	Ferralsol	150	B2	80	200	4	12	23	65	4.5	0.2	6.666666667	1.4
-3.4167	-59.9667	Laterita_hidromórfica_distrófica_A_moderado	Ferralsol	90	Ap	0	10	1	69	18	14	3.9	4	12	1.4
-3.4167	-59.9667	Laterita_hidromórfica_distrófica_A_moderado	Ferralsol	90	A2	11	59	2	69	18	14	3.9	2	12	1.4
-3.4167	-59.9667	Laterita_hidromórfica_distrófica_A_moderado	Ferralsol	90	B22pl	60	200	3	28	69	3	3.4	0.32	12	1.4
-16.8167	-55.2333	Laterita_hidromórfica_distrófica_A_moderado_Textura_arenosa/médiaTb	Ferralsol	140	A11	0	15	1	6	10	84	5.5	0.26	5.2	1.4
-16.8167	-55.2333	Laterita_hidromórfica_distrófica_A_moderado_Textura_arenosa/médiaTb	Ferralsol	140	A2	16	44	2	6	10	84	5.5	0.13	5.2	1.4
-16.8167	-55.2333	Laterita_hidromórfica_distrófica_A_moderado_Textura_arenosa/médiaTb	Ferralsol	140	B1	45	74	3	19	21	60	3.9	0.16	3.2	1.4
-16.8167	-55.2333	Laterita_hidromórfica_distrófica_A_moderado_Textura_arenosa/médiaTb	Ferralsol	140	B2	75	200	4	19	21	60	3.9	0.16	3.2	1.4
-16.55	-55.7167	Laterita_hidromórfica_distrófica_A_moderado_Textura_arenosa/médiaTb	Ferralsol	150	A1	0	10	1	16	10	74	4.4	0.54	7.714285714	1.4
-16.55	-55.7167	Laterita_hidromórfica_distrófica_A_moderado_Textura_arenosa/médiaTb	Ferralsol	150	A2	11	59	2	16	10	74	4.4	0.27	7.714285714	1.4
-16.55	-55.7167	Laterita_hidromórfica_distrófica_A_moderado_Textura_arenosa/médiaTb	Ferralsol	150	B21tpl	60	200	3	15	25	60	3.9	0.1	2.5	1.4
-16.5667	-57.0833	Laterita_hidromórfica_distrófica_A_moderado_Textura_média/argilosa_Ta	Ferralsol	240	A11	0	5	1	49	19	32	4.4	1.6	8.421052632	1.2
-16.5667	-57.0833	Laterita_hidromórfica_distrófica_A_moderado_Textura_média/argilosa_Ta	Ferralsol	240	A2	6	49	2	49	19	32	4.4	0.8	8.421052632	1.2
-16.5667	-57.0833	Laterita_hidromórfica_distrófica_A_moderado_Textura_média/argilosa_Ta_	Ferralsol	240	B21tpl	50	200	3	39	40	21	3.8	0.22	2.75	1.2
-14	-60.3333	Laterita_hidromórfica_distrófica_B_Textural_Tb	Ferralsol	160	A1	0	10	1	12	5	83	4.6	0.4	12	1.4
-14	-60.3333	Laterita_hidromórfica_distrófica_B_Textural_Tb	Ferralsol	160	A2	11	59	2	12	5	83	4.6	0.2	12	1.4
-14	-60.3333	Laterita_hidromórfica_distrófica_B_Textural_Tb	Ferralsol	160	B2pl	60	200	3	19	46	35	3.8	0.2	12	1.4
4.3167	-61.1333	Laterita_hidromórfica_distrófica_de_Elevação_Textura_argilosa	Ferralsol	120	A1	0	20	1	68	29	3	4	1.18	10.72727273	1.2
4.3167	-61.1333	Laterita_hidromórfica_distrófica_de_Elevação_Textura_argilosa	Ferralsol	120	A2	21	49	2	68	29	3	4	0.59	10.72727273	1.2
4.3167	-61.1333	Laterita_hidromórfica_distrófica_de_Elevação_Textura_argilosa	Ferralsol	120	B21p1	50	200	3	64	35	1	4	0.28	14	1.2
-13.4667	-59.3833	Laterita_hidromórfica_distrófica_Tb	Ferralsol	150	A1	0	15	1	18	20	62	3.9	2.3	12	1.4
-13.4667	-59.3833	Laterita_hidromórfica_distrófica_Tb	Ferralsol	150	A2	16	59	2	18	20	62	3.9	1.15	12	1.4
-13.4667	-59.3833	Laterita_hidromórfica_distrófica_Tb	Ferralsol	150	B2pl	60	200	3	11	23	66	4.5	0.4	12	1.4
0.1	-56.1833	Laterita_hidromórfica_distrófica_Textura_argilosa	Ferralsol	110	A1	0	10	1	62	26	12	4.3	2.81	12.77272727	1.2
0.1	-56.1833	Laterita_hidromórfica_distrófica_Textura_argilosa	Ferralsol	110	A2	11	54	2	62	26	12	4.3	1.405	12.77272727	1.2
0.1	-56.1833	Laterita_hidromórfica_distrófica_Textura_argilosa	Ferralsol	110	Bpl	55	200	3	48	38	14	4.1	0.44	11	1.2
2.5	-50.8833	Laterita_hidromórfica_distrófica_Textura_argilosa	Ferralsol	95	A1	0	30	1	73	23	4	3.9	2.13	11.21052632	1.2
2.5	-50.8833	Laterita_hidromórfica_distrófica_Textura_argilosa	Ferralsol	95	A2	31	54	2	73	23	4	3.9	1.065	11.21052632	1.2
2.5	-50.8833	Laterita_hidromórfica_distrófica_Textura_argilosa	Ferralsol	95	B2pl	55	200	3	38	50	12	3.7	0.33	5.5	1.2
3.1833	-51.25	Laterita_hidromórfica_distrófica_Textura_argilosa	Ferralsol	125	A1	0	20	1	79	21	0	4	0.59	9.833333333	1.2
3.1833	-51.25	Laterita_hidromórfica_distrófica_Textura_argilosa	Ferralsol	125	A2	21	44	2	79	21	0	4	0.295	9.833333333	1.2
3.1833	-51.25	Laterita_hidromórfica_distrófica_Textura_argilosa	Ferralsol	125	B1	45	79	3	35	59	6	3.9	0.17	4.25	1.2
3.1833	-51.25	Laterita_hidromórfica_distrófica_Textura_argilosa	Ferralsol	125	B2	80	200	4	35	59	6	3.9	0.17	4.25	1.2
-1.0167	-48.95	Laterita_hidromórfica_distrófica_Textura_média	Ferralsol	174	A11	0	35	1	11	14	75	3.8	0.88	11	1.4
-1.0167	-48.95	Laterita_hidromórfica_distrófica_Textura_média	Ferralsol	174	A2	36	65	2	11	14	75	3.8	0.44	11	1.4
-1.0167	-48.95	Laterita_hidromórfica_distrófica_Textura_média	Ferralsol	174	A2	66	200	3	10	18	72	4	0.17	5.666666667	1.4
2.5	-50.9333	Laterita_hidromórfica_distrófica_Textura_média	Ferralsol	110	A1	0	30	1	79	14	7	4	1.76	12.57142857	1.4
2.5	-50.9333	Laterita_hidromórfica_distrófica_Textura_média	Ferralsol	110	B2pl	35	200	2	66	28	6	3.9	0.38	7.6	1.4
